Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
4169,형수의 딸: 어차피 남이야,2023-05-12,6000,0.0,6000,1,1,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),김정만,nan
4169,형수의 벌어진 꽃잎,2022-07-21,5000,0.0,5000,1,1,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,nan
4169,형수의 젖은 가랑이,2023-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",nan,아베노 미
4169,형수의 젖은 가랑이 무삭제판,2023-09-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,멜로/로맨스,nan,아베노 미
4169,형수의 탐스러운 속살,2023-05-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,호기심에 꽉 물어버린 새엄마,2024-02-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",nan,nan
4169,호노카의 물터진 아랫도리,2022-05-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,nan
4169,호 : 예쁜 언니들과 하드코어,2024-02-08,6000,0.0,6000,1,1,1,1,한국,한국,nan,(주)영화사가을,청소년관람불가,멜로/로맨스,nan,nan
4169,호의가 계속되면 남편이 바뀐다,2023-10-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",nan,nan
4169,혼자 사는 여선배 음란한 자취방,2023-05-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",마쓰바라 레몬,nan
4169,혼자 사는 여자들,2023-01-19,6000,0.0,6000,1,1,1,1,한국,한국,폭풍의 눈,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한동연,nan
4169,홀인원: 어서 와서 넣어줘요,2022-12-02,6000,0.0,6000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),김레이,nan
4169,홍콩 가자!남자를 너무 잘 알아,2023-03-12,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,화끈하게 물 빼주는 강남 언니,2023-08-18,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,활짝 벌린 이모님,2022-08-31,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",모소조,오츠키 히비키
4169,활짝 벌린 이모님 무삭제판,2023-01-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",모소조,오츠키 히비키
4169,회사 일등 여사원에게 물리는 특급 대물,2024-01-24,6000,0.0,6000,1,1,1,1,일본,일본,(주)코빈커뮤니케이션즈,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,회장님께 벌린 새엄마의 모성,2023-09-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",nan,nan
4169,후배 아내 물이 참 많더라,2024-05-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",토미 타로,nan
4169,후배위한 여선배,nan,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",시즈카만,nan
4169,후배위한 여선배 무삭제판,2022-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",시즈카만,nan
4169, 들어온 사장님의 대물,2023-09-22,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,훔쳐본 새엄마의 팬티,2023-08-18,1000,0.0,1000,1,1,1,1,일본,일본,nan,주식회사 미콘,청소년관람불가,성인물(에로),카리노나 마이,nan
4169,휴지도둑 옆집돌싱,2022-10-09,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,nan
4169,흑인과하고싶은섹시한지원,2023-11-24,1000,0.0,1000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,성인물(에로),김레이,nan
4169,흑인과하고싶은섹시한지원-무삭제,2024-02-20,1000,0.0,1000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,성인물(에로),김레이,nan
4169,흑인에게 미친 여친,2023-06-22,6000,0.0,6000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,성인물(에로),이상수,nan
4169,흑인에게 미친 여친 무삭제판,2023-10-13,6000,0.0,6000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,nan,이상수,nan
4169,흑형 : 특별한 영어 수 무삭제,2023-02-16,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",여석주,nan
4169,흑형을 동경한 윗집 소녀,2023-09-07,1000,0.0,1000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,성인물(에로),김레이,nan
4169,흑형의 맛 : 울부짖는 여자들 무삭제,2022-11-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",조필구,nan
4169,흑형의 매운 맛,2022-07-09,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),여석주,nan
4169,흑형의 매운 맛 무삭제,2022-10-15,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),여석주,nan
4169,흔들리는 부부들,2023-02-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,흔들린 새엄마: 넘는 ,2022-08-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",로쿠탄조노 세이시,nan
4169,흔들린 형수:임 하고싶어요,2022-05-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",조즈 토코노마,nan
4169,흠뻑 젖어 속비치는 직장녀들,2023-05-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",코엔지 고로,nan
4169,흠뻑 젖어버린 방,2023-05-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",아사기리 키요시,하타노 유이
4169,흠뻑 젖어버린 방 무삭제판,2023-08-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,멜로/로맨스,아사기리 키요시,하타노 유이
4169,흠뻑 젖은 과외쌤:터져나온 속살,2023-02-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,성인물(에로),히무 롯,nan
4169,흠뻑 젖은 여름밤,2023-07-07,6000,0.0,6000,1,1,1,1,한국,한국,영화사 산들바람,영화사 산들바람,청소년관람불가,"성인물(에로),드라마,범죄,멜로/로맨스",이시영,민도윤
4169,흠뻑 젖은 육덕 AV배우,2024-02-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,흠뻑 젖은 장모님과 대리섹스,2024-01-09,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,흠뻑적 음란시,2022-11-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",nan,nan
4169,흠뻑젖은 속옷,2023-03-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,흠뻑젖은 속옷 무삭제판,2023-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,흠뻑채운 젖은 속살,2023-08-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,오오사키히로하루,nan
4169,흠뻑채운 젖은 속살 무삭제판,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,오오사키히로하루,nan
4169,흥건한 그녀의 섬,2023-07-07,6000,0.0,6000,1,1,1,1,한국,한국,영화사 산들바람,영화사 산들바람,청소년관람불가,"성인물(에로),드라마,범죄",이시영,민도윤
4169,흥건한 며느리와 대물 시아버지,2024-01-03,6000,0.0,6000,1,1,1,1,한국,한국,(주)코빈커뮤니케이션즈,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,흥건히 젖은 자위녀와 대물 총각,2023-09-21,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,흥분 잘 하는 미대생 린,2023-01-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,nan
4169,흥분한 새엄마:섹다른 밤,2022-09-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",반 타로,nan
4169,히트맨: 코드네임 버튜소,2022-11-03,6000,0.0,6000,1,1,1,1,미국,미국,nan,(주)누리픽쳐스,15세이상관람가,"액션,스릴러",nan,"앤슨 마운트,애비 코니시,안소니 홉킨스"
4169,힐링하우스 : 섹스의 왕국 무삭제판,nan,6000,0.0,6000,1,1,1,1,한국,한국,(주)라온컴퍼니플러스,(주)가온콘텐,청소년관람불가,멜로/로맨스,윤수현,민도윤
5868,1986 김성수 의문사,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,다큐멘터리,nan,nan
5868,2023 아프리카영화제: 소년들의 거짓말+가나단편,nan,0,0.0,0,0,0,1,4,기타,기타,nan,nan,nan,기타,nan,nan
5868,2030 청년영화 2회 GV,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,2030청년영화 3회,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,2030청년영화 3회(A) GV,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,2030청년영화 3회(B) GV,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,2030청년영화 초청작 3 GV,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,21번가의 살인자,nan,0,0.0,1267000,0,241,1,1,프랑스,프랑스,nan,nan,nan,기타,앙리 조르주 클루조,nan
5868,7번방의 기적,nan,0,0.0,0,0,0,1,1,인도네시아,인도네시아,nan,nan,nan,"드라마,가족",하눙 브라만티오,nan
5868,DIFF2022 대구신작,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,My Shooting Star - 이한주 배우전 단편전2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,OMG 나의 여친,nan,0,0.0,0,0,0,1,1,태국,태국,nan,nan,nan,"코미디,드라마,멜로/로맨스",nan,nan
5868,SBFF2022 개막식,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁1,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁2,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁3,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁4,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁5,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁6,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁7,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 단편경쟁8,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 성북시퀀스1,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2022 성북시퀀스2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 KAFA 40주년 특별전: 청춘 판타지아,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 개막식,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁1,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁2,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁3,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁4,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁5,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁6,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁7,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁8,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 단편경쟁9,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,nan,기타,nan,nan
5868,"SBFF2023 단편영화 제작지원 프로젝트: 겨울방학, 여름방학",nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,김민성,nan
5868,SBFF2023 성북시퀀스 옴니버스: 오해와 이해 사이,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 성북시퀀스1,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 성북시퀀스2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SBFF2023 이연 배우전: 또 다른 사연,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,SESIFF2022 개막식,nan,0,0.0,0,0,0,1,1,기타,기타,nan,nan,nan,기타,nan,nan
5868,SESIFF2022 시상식,nan,0,0.0,0,0,0,1,1,기타,기타,nan,nan,nan,기타,nan,nan
5868,SIAFF2022 묶음 상영 5,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,다큐멘터리,nan,nan
5868,SIAFF2022 호스트 아키텍트 포럼,nan,0,0.0,0,0,0,1,1,기타,기타,nan,nan,nan,기타,nan,nan
5868,SMIFF2022 시상식,nan,0,0.0,0,0,0,1,1,기타,기타,nan,nan,nan,기타,nan,nan
5868,[2022 유네스코 영화 창의도시 부산 위크] 마을영화만들기 1,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[2022 유네스코 영화 창의도시 부산 위크] 마을영화만들기 2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[2022 유네스코 영화 창의도시 부산 위크] 부산패키지프로젝트,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[2022 유네스코 영화 창의도시 부산 위크] 원더풀미래대학,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,다큐멘터리,nan,nan
5868,[네마프2022] 글로컬신작전3,nan,0,0.0,0,0,0,1,2,기타,기타,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 댄스1,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 댄스2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 댄스3,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 뮤직1,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 뮤직2,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,[뮤직&댄스 온 스크린] 뮤직3,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,가문의 영광,2002-09-12,0,0.0,0,0,0,1,2,한국,한국,(주)태원엔터테인먼트,(주)시네마서비스,15세관람가,코미디,정흥순,"김정은,정준호,유동근,박근형,성지루,박상욱,이서연,이영선,신순식,이기영,김세영,조성인,이성훈,오정석,조상현,김해숙,최홍일"
5868,강 건너에,nan,0,0.0,0,0,0,1,2,기타,기타,nan,nan,nan,드라마,nan,nan
5868,고려장,nan,0,0.0,0,0,0,1,2,한국,한국,nan,nan,전체관람가,"드라마,사극",김기영,"주증녀,김진규,송억"
5868,과거에서 온 편지,nan,0,0.0,0,0,0,1,2,기타,기타,nan,nan,nan,드라마,nan,nan
5868,관객프로그래머 초이스! - 장영 감독전,nan,0,0.0,0,0,0,1,1,한국,한국,nan,nan,nan,기타,nan,nan
5868,굿바이 줄리아,nan,0,0.0,0,0,0,1,1,기타,기타,nan,nan,nan,드라마,nan,nan
5868,궁전의 침묵,nan,0,0.0,0,0,0,1,1,기타,"기타,프랑스",nan,nan,nan,드라마,무피다 트라틀리,nan
5868,그 가족의 비밀,nan,0,0.0,0,0,0,1,2,페루,페루,nan,nan,nan,코미디,nan,nan
5868,그 섬에 가 싶다,1993-12-24,0,0.0,221000,0,43,1,1,한국,한국,박광수필름,nan,고등학생이상관람가,"드라마,전쟁",박광수,"안성기,문성근,심혜진,최우혁,안소영,허석도,유순철,김일우,이용녀,권태원,강선숙"
5868,그녀를 믿지 마세요,2004-02-20,0,0.0,1859615500,0,298221,1,2,한국,한국,㈜영화사시,(주)시네마서비스,12세관람가,코미디,배형준,"강동원,김용선,진경,김지영,김하늘,김은영,송재호,임하룡,최연수,김창수,최유선,이안나,이미은,류태호,권태원,홍인,이영은"
5868,그녀의 이름은 난노,nan,0,0.0,0,0,0,1,1,태국,태국,nan,nan,nan,스릴러,nan,nan
5868,길거리 환전소,nan,0,0.0,0,0,0,1,2,아르헨티나,아르헨티나,nan,nan,nan,스릴러,nan,nan
